GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",77304,82565,89468,74166,71979,89212,100048,102808,130482,155011,157430,152690,155120,121066,62340,53789,51228,42468,38939,15760,3405
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",332303,305713,307288,341954,343544,392967,394311,418138,492385,540818,478008,469499,547504,578130,478965,502080,518203,445170,497681,393759,578219
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",66443,66988,71886,74888,79173,76975,77318,72798,69301,67044,74381,80027,90668,106343,99377,101552,(D),99920,100546,(D),105085
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",766210,797298,802123,778474,881063,898971,857276,749783,696985,786747,834701,852528,968262,1046562,1119644,1201592,(D),1225439,1230910,1173681,1202643
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),807432,839275,910541,975009,(D),1027784,1021040,953083,967868
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),160830,207288,209104,226583,190441,197655,209870,220598,234775
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",146481,153303,159554,162158,175610,167265,166703,171216,161900,169923,177631,179133,185930,184493,189332,191594,192736,198835,201228,204226,219464
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",71284,72056,78498,83501,89833,95787,94660,102470,97211,107132,109461,116619,115274,128376,120708,124784,124600,127060,129193,112895,124992
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",(D),(D),(D),(D),25452,(D),29783,(D),33034,34086,35071,(D),(D),(D),29439,30552,31066,36391,56958,40647,43683
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",184781,198225,214234,218077,219064,235843,219153,211775,210175,203908,209702,210418,222127,252139,263223,256813,278379,282142,275227,267770,272666
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),67927,(D),(D),(D),(D),(D),91807,98092,(D),104714
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),142491,(D),(D),(D),(D),(D),190336,177135,(D),167952
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,59,"54, 55, 56","  Professional and business services ","Thousands of dollars",103786,107885,108831,117333,116569,133252,141433,122534,120755,122326,125990,134789,136362,153069,(D),(D),(D),(D),206368,199538,182000
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",12721,14231,15454,15567,14507,13255,13639,13182,13984,16514,18149,20335,22333,24102,25979,30062,33417,36813,38280,36899,39709
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance ","Thousands of dollars",128373,143097,152127,160781,165287,172710,(D),190445,(D),(D),(D),207650,218452,231556,252481,268207,281515,288378,299426,306363,318549
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",(D),(D),(D),3767,3770,(D),(D),(D),4536,4426,4311,5444,(D),5822,5748,6075,(D),(D),6221,(D),(D)
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",(D),(D),(D),157014,161518,(D),(D),(D),(D),(D),(D),202207,(D),225733,246733,262132,(D),(D),293206,(D),(D)
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",34667,37175,38084,39646,(D),41558,(D),41432,41260,41583,43135,48163,48781,50406,54267,56921,57164,58578,(D),(D),(D)
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),4006,4495,5175,6205,6334,6476,5741,5527,(D),(D),(D)
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),39129,43668,43607,44201,47932,50445,51423,53051,(D),(D),(D)
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",(D),(D),(D),(D),55746,(D),56626,(D),53760,56180,54385,56056,55917,59479,62191,63998,66974,70628,69189,68526,72275
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,83,"...","Government and government enterprises ","Thousands of dollars",120927,124232,128959,138071,143393,169248,151929,159390,162212,161075,162177,163411,162837,176699,176891,183377,187406,195007,205215,213076,222657
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,87,"11, 21","Natural resources and mining ","Thousands of dollars",138678,154129,175535,169860,145525,171545,202810,217574,161280,226193,236866,239803,286420,251512,295259,127379,157157,166783,73840,(D),159759
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,88,"42, 44-45","Trade ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,89,"22, 48-49","Transportation and utilities ","Thousands of dollars",403587,377768,385786,425456,433378,488754,488971,520609,589596,647951,587469,586117,662777,706506,599672,626865,642803,572230,626873,506654,703211
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,90,"31-33, 51","Manufacturing and information ","Thousands of dollars",(D),(D),(D),(D),906516,(D),887059,(D),730019,820833,869772,(D),(D),(D),1149083,1232143,(D),1261830,1287868,1214328,1246326
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",971330,1018415,1049544,1023222,1105762,1147491,1137404,1040155,927565,1079984,1145948,1172358,1345349,1404417,1514280,1430522,1477483,1492142,1405296,1408064,1467488
 "27540","Jasper, IN (Micropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",1176270,1189732,1240063,1324712,1374655,1476137,1482737,1533863,1590038,1666757,1630612,1670076,1755164,1863481,1805810,1839095,1905227,1888134,1991490,1846966,2089941
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",1117623,1107370,1174405,1346551,1536212,1647064,1633127,1620455,1597951,1659326,1701285,2001224,2094511,2232148,2523690,2791646,3032708,3222351,3405425,3788286,4392676
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",1001372,978114,1035235,1199198,1375833,1473920,1441993,1424092,1396397,1469707,1515292,1810352,1903963,2040973,2323003,2586053,2814454,2991144,3156261,3532382,4118897
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",128203,85745,93246,(D),119042,89494,36221,45493,36726,26080,12776,65538,(D),86969,89588,58878,72454,75176,40932,11500,47543
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",2200,2573,2589,3184,6430,8178,7622,5971,5174,5450,4428,4142,3280,2913,2760,3149,4553,5873,6786,7250,2097
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",19294,22373,17897,19471,20597,23033,29622,26859,31805,36681,34118,(D),31794,45432,54903,61706,47695,54046,62729,69431,51089
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",86752,90176,93764,100351,176245,218045,170770,113769,77463,63407,63237,92618,67077,71956,107483,209145,210593,223743,313673,405014,424984
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",333740,306693,295340,321680,356034,377452,378868,374282,387986,401015,448504,495805,569089,634727,700534,762021,822267,811743,829546,1022699,1232025
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",89301,87139,94429,112383,119608,149054,142756,149377,144153,169887,186988,231635,294187,349500,402746,461554,536370,555745,571444,685484,840844
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",244439,219555,200911,209297,236426,228398,236112,224905,243834,231128,261517,264170,274902,285227,297788,300467,285897,255998,258102,337215,391181
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",62547,71568,83690,105757,130644,150157,170731,179628,180098,192092,(D),(D),225080,243600,299934,(D),(D),(D),(D),(D),(D)
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",94354,100826,122473,118409,139867,171461,171393,179818,171915,180698,195343,219751,194618,174643,168379,168364,167221,176482,220194,285119,342022
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),75081,69850,(D),(D),(D),133634,158984,191434,190743,218757,266697
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",9519,9068,8566,8305,8264,5742,6411,7736,8729,8278,8849,13274,22709,26861,27118,23679,22746,26458,27854,23482,26453
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",156922,169224,188356,190059,210000,198758,226753,238251,248987,273974,254287,340411,365466,384387,466471,493329,554746,631706,667305,701453,824196
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",46923,47726,51847,53455,69151,62854,68044,75129,72593,77931,82687,89482,87756,91903,92269,101338,94712,101883,91007,98572,118174
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",110000,121498,136508,136604,140849,135904,158709,163122,176394,196043,171600,250929,277710,292484,374202,391991,460034,529823,576299,602882,706022
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,59,"54, 55, 56","  Professional and business services ","Thousands of dollars",35526,(D),44075,56578,(D),(D),(D),(D),(D),(D),(D),128369,135068,(D),(D),(D),(D),(D),(D),(D),(D)
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",(D),(D),18902,18618,(D),(D),(D),(D),(D),(D),(D),(D),47779,(D),(D),(D),(D),(D),(D),(D),(D)
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",(D),(D),(D),21242,(D),(D),(D),(D),(D),(D),(D),(D),19737,(D),(D),(D),(D),(D),(D),(D),(D)
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",(D),10613,(D),16718,19923,29814,37633,40031,37759,39094,41311,52525,67552,76684,79553,94391,111825,115926,107292,113709,141407
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance ","Thousands of dollars",16601,17457,(D),21084,24235,24466,24137,28117,29909,41653,49212,53875,55520,52893,60097,65545,68763,69275,67517,64862,73432
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",(D),465,(D),2536,2245,2203,909,1038,1196,1595,2474,3054,3017,3430,3427,3765,3708,3691,3999,3654,4392
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",(D),16992,(D),18548,21990,22263,23228,27079,28713,40058,46738,50821,52503,49463,56670,61780,65055,65585,63518,61208,69041
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",(D),15915,18127,40996,29035,36045,34425,36972,39685,40732,43936,49640,53327,52525,49430,49060,49751,56158,63575,58884,77377
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",(D),1133,2734,6378,9334,11433,10296,10282,10209,9587,10322,11301,12852,9763,7743,8117,7506,7672,7603,6863,10708
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",(D),14782,15393,34618,19701,24612,24129,26691,29476,31145,33614,38339,40475,42762,41687,40943,42246,48485,55972,52021,66669
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",22188,24417,27091,30268,35924,38266,38509,37289,37379,39444,38824,39765,41628,47251,50796,53698,56557,60826,60904,65309,70361
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,83,"...","Government and government enterprises ","Thousands of dollars",116251,129256,139170,147353,160380,173144,191135,196363,201554,189619,185993,190872,190548,191175,200687,205593,218254,231207,249164,255904,273780
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,87,"11, 21","Natural resources and mining ","Thousands of dollars",130404,88319,95835,(D),125472,97672,43844,51464,41900,31530,17204,69680,(D),89882,92348,62027,77007,81048,47717,18750,49641
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,88,"42, 44-45","Trade ","Thousands of dollars",156901,172394,206163,224167,270511,321618,342124,359447,352013,372790,(D),(D),419698,418243,468313,(D),(D),(D),(D),(D),(D)
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,89,"22, 48-49","Transportation and utilities ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),109199,(D),(D),(D),(D),195340,206679,245480,253472,288188,317787
 "27600","Jefferson, GA (Micropolitan Statistical Area)", ,CAGDP2,90,"31-33, 51","Manufacturing and information ","Thousands of dollars",343259,315761,303905,329985,364298,383194,385278,382018,396716,409294,457353,509079,591798,661588,727652,785699,845013,838201,857400,1046181,1258478
